pitcher,batter,events,launch_speed,launch_angle,spray_angle
502042,545350,out,98.4,45,-6.70505321016144
608678,663586,out,95.5,67,31.4416704309353
605513,467793,b1,86.7,-67,-28.3439878161727
628317,500208,out,97.5,8,31.1971274878261
543294,660670,b1,86.3,13,-34.7934245928617
456501,656305,out,70.5,-27,-8.96672860670277
455119,514888,out,96.8,-9,-15.4809249867
424144,547982,out,80,69,43.9166917389148
622072,643265,out,89,42,52.5822568775731
612434,642715,b1,90.3,-17,-38.7710563704582
542881,521692,out,84.5,71,37.552893649923
489334,457759,out,74.7,30,18.9276960895066
502706,596115,b1,99.3,8,-30.9626909011195
605488,572033,b1,72.4,26,-22.2871335028585
605164,642136,out,85.7,-1,46.267807510496
453281,502210,out,91.4,25,9.91293868979146
624133,624413,out,68,8,-12.5606895205608
543294,642708,out,56.5,78,-86.1701554788279
506433,474832,out,79.5,33,-36.4084705116434
503569,657077,b4,101.8,36,-25.7892483084022
621107,606299,out,76.4,43,51.8217801811757
458708,621043,b1,101.3,14,-6.39127223747388
606160,457763,out,82.9,-21,-20.3069082851522
642232,621493,out,68.1,16,10.4872655793933
596001,621433,b1,104.9,3,15.346624765976
543475,641857,b4,103.7,26,30.8100218308758
554430,518934,out,82.4,-42,-37.6086006467678
670950,429664,out,81.1,59,-20.2313650532754
664208,570482,out,98.6,15,29.6986894889417
642840,641313,out,71.4,50,30.9126706700835
663738,543309,b4,103.7,38,-20.2214197926002
571927,516770,b1,92.4,16,24.7932402323208
519240,546318,b2,74.6,49,-41.53120698658
488768,640458,out,80,69,40.6868338831141
641745,657061,out,79.4,-6,-27.8714104496374
621261,500743,out,101.4,7,16.6418762691198
592351,457759,out,82.7,56,11.2617330167154
571656,624428,out,71,-28,-33.4368281605948
642558,641553,out,97.3,40,-19.8106380725148
461829,501571,b1,97.3,9,-28.58309503553
571710,592261,out,101.4,19,7.76621003773122
543208,542921,b4,103.4,23,-7.08498952513935
593958,570731,b2,76.9,52,50.466531363769
518516,429719,out,75.8,1,-25.0528984991621
641745,466320,out,82.9,-21,37.3824421645422
458708,501896,out,90.9,19,38.9145824315339
592836,502110,b1,102.7,15,-35.7296227339169
656546,445055,out,94.8,0,32.4744715822548
605151,621020,b1,88,21,8.22620524526385
642231,570560,out,91.2,-14,-8.99735504646978
501957,519306,b1,97.6,-2,-32.1544523931347
592717,544725,out,82.9,-21,-12.7404743685313
607352,542364,b1,72,19,7.01453190536136
642008,547180,out,101.6,46,33.7840085949371
623381,646240,b4,109.8,31,19.9836602835476
622491,576397,out,91,21,-22.2409661089966
518445,453056,out,88.6,57,-22.2013115844749
608337,657061,out,82,35,35.9125082584437
572362,594838,out,98.1,37,11.2270742435099
472551,521692,b1,101.1,9,31.9346347739567
640470,677960,out,45.7,-81,-15.507028176893
543548,570489,out,80,-13,-20.398007418959
605400,592696,b2,100.4,18,38.5299390818914
543606,624577,b2,101.9,30,25.3475719528988
112526,541645,out,106,-3,8.11275657480957
669456,503556,b1,79.8,6,30.1877623679264
543243,593700,b1,66.4,-37,34.6631506787552
623913,425783,b1,83,9,32.986019851861
656557,614177,out,71.2,70,14.6457913443638
544727,663898,b1,97.2,-2,-7.03519436509502
592826,622110,out,95.5,-12,-15.1444917936339
656302,570731,out,95.2,42,27.2962623675222
608379,641771,b2,72.8,6,-43.0152783991522
612434,669242,b1,82.7,14,-20.6740669568812
657610,593528,out,74.5,32,6.69941549238774
579328,593871,b1,92.8,-7,28.4811031830925
502190,646240,out,82.9,-21,22.8674047252328
573186,593700,out,69.9,-53,37.0577686352417
622772,656537,out,104.3,1,-15.7487292378975
458681,624415,out,82.8,33,14.3561674394259
488846,592669,out,94.6,-10,-38.0130787790007
657612,571771,out,101.4,-6,-8.83941640592051
471911,448801,b1,106.4,13,-19.0372773307374
519455,593523,b1,96.9,2,-26.8301195784095
656546,605412,out,86.5,20,-21.1634463170058
608328,593934,out,109,4,-19.8603904904997
663432,650391,out,79.6,-64,-29.7497859176727
518445,429665,out,98,24,8.28097766080643
504379,666561,b2,85.8,20,-35.1333026749995
623433,541645,b1,91,17,-32.1288722130436
606965,543760,b2,78.5,31,-36.2061542185009
622491,608671,out,73.1,34,-23.490828067827
607968,506702,out,50.2,-72,-11.6128682104435
594798,456665,b2,88.6,30,-29.6860724558414
664299,665750,b1,101.2,-11,-11.6026959207285
518566,543510,out,45,-16,-31.7837768860171
615698,593160,out,79,32,37.5168458034755
461829,430945,out,105.5,-10,15.463697468913
491624,622194,out,78.7,-17,19.92761605031
571510,606299,out,68.1,56,-47.9201144700074
502706,592885,out,37.6,33,-30.8628710982654
605288,657061,b1,87.5,-20,7.08333659424143
657248,660271,b3,106.7,9,43.8816848631565
661255,663697,b4,103.1,24,15.3902196619438
670955,602922,out,102.4,-7,-22.9411256195443
606149,571448,out,83.6,28,8.38250503644512
502043,665120,b4,109,22,25.8913479712617
572020,554430,out,80,69,-81.0980350638855
543699,474832,out,99,35,-13.8790439934089
672773,456665,out,95,25,23.7411538260756
543243,621563,out,82.9,-21,46.0786269865967
625643,456715,out,68.6,15,16.003819369388
502171,452655,out,82.9,-21,37.3824421645422
279571,543829,out,63.7,4,31.3476775521701
502026,605119,out,78.4,-9,-16.9515793895302
502624,444482,out,69.1,68,-18.7642810939403
571666,547989,out,104,45,4.25732277347271
628711,446334,out,69.7,54,15.2004019250972
592222,500871,out,82.9,-21,-45.6742668057719
544727,542303,out,81.2,-18,-25.9819081629801
570666,643396,b1,95.2,-14,9.62848565698762
453281,502317,out,82.9,-21,-39.7229114081167
622608,502210,out,94.4,-1,41.2134142179112
570257,446263,out,108.5,15,6.97014506915265
543037,570731,out,97.7,42,1.4561652946911
663423,650402,out,49,-26,32.6417149406824
489334,516782,b2,100.6,15,-46.3076207228486
502706,665487,b2,102.6,23,1.42688215588945
543359,546318,out,94.1,2,24.0531354546553
606160,543829,out,82.9,-21,34.7778313663638
605151,543105,b1,73.1,12,-29.5959179618447
642397,570560,out,97.4,5,28.840223624197
572143,519203,b1,103.6,4,39.3109942811831
656232,656775,out,93.7,-23,-17.9807730927117
641401,593643,out,79.8,-6,-13.4751877645585
448179,669256,out,80.7,1,-33.3185285707323
547888,642715,out,99.9,18,15.307855987377
643230,594807,b1,93.8,15,-27.221263189856
664180,650490,b1,79.9,22,23.6086588126817
608379,605137,out,56.7,-24,-0.255656218823137
607374,545358,out,84.7,42,27.5162486695587
656620,592626,b1,109.1,6,-9.03510253308928
518858,514917,b1,91.9,-5,9.33302052141966
571927,621020,out,88.9,3,-41.4032829223715
553878,606299,out,82.9,-21,-2.43194994591756
433587,592261,out,56.7,67,36.3515502530523
477569,461314,b1,85.4,-8,-30.1240770755567
458708,544725,out,60.6,-19,2.82751616210523
456501,621020,out,82,-14,-26.3657623128892
506433,542583,out,106,50,-38.0190677592613
592426,506702,out,100.1,40,17.8048525366422
592426,596451,b2,102.5,7,-14.4944556132973
493603,663630,out,64.8,58,49.4718266382863
621111,669134,out,85.9,-50,-41.8213447443809
493200,458913,b1,66.4,25,-3.77025188417583
592866,670912,out,63.9,-4,9.85445450029395
594835,519317,out,112,-7,-15.8734925328727
543475,657656,out,91.2,-11,-19.7798437992557
571710,446334,out,82.9,-21,42.9583598133509
592791,606466,out,77.7,-15,30.4174486114327
592279,656941,out,86.8,1,33.6062575795597
630023,593160,b1,101.6,13,17.1164586748283
643256,518595,out,79.8,36,-16.5373768920175
543883,592206,out,85.2,32,6.15054075505071
571578,543768,out,82.9,53,4.07304801940009
656257,641857,b1,105.9,6,31.9469247143753
502085,607430,out,95.4,-2,-24.8029603417275
664129,541645,out,100.9,-5,-16.9899919665627
623149,453568,out,101.6,17,30.2164737429169
542888,543877,b1,107.4,8,-22.0962521314763
664062,662139,out,82.9,27,5.63908696086385
622253,458731,b1,52.7,-71,18.0544057453384
467100,623993,b4,111.6,20,36.4123323477378
607473,455117,out,75.6,-22,-29.0735479831655
518633,621514,out,88.4,-8,30.9169136644829
502706,521692,out,108.1,9,-24.790912062148
643778,457708,out,76.8,35,1.17844970911385
605288,570481,out,81.2,-6,-30.5003092899429
458681,596019,out,57,-40,18.7697380019671
445197,519333,out,95.8,-28,-9.31680563315642
628317,544725,b1,76.3,21,26.4675692787722
425844,650859,out,95.1,9,19.9029316220817
663556,642086,out,70.6,-2,4.99556494201216
592826,669257,out,94.5,-1,-23.6808833991679
607457,527038,out,80,69,-74.680073038623
276542,641319,out,86.4,32,-14.1980669515322
660623,605119,b1,99.7,-5,-18.8187704134076
641712,606466,out,100.5,9,-8.7069368331895909
668678,572761,out,99.1,36,-23.564828517877
571510,608070,out,100.2,-12,38.3888130972672
664285,608686,out,99.9,35,-3.19915974738246
642571,543768,b1,72,27,12.0754660596982
282332,641820,b1,87.7,2,-28.7946726646251
645261,605113,out,81.3,-16,-38.9852804625969
607391,458731,b2,107.9,9,18.3888877662188
519096,640447,out,81.5,21,0.605595350697182
446899,607208,b1,101.6,-7,-3.85276205293021
605182,608385,b2,104.5,12,44.6556873518732
543557,493329,out,108,-10,21.3584900162079
458676,553993,out,90.2,64,46.6320302988168
622491,641343,b1,98.2,12,-15.8419011581651
592473,573262,out,93.3,30,33.4045901698258
621389,518735,b1,101.8,6,4.31578094800696
458690,449181,out,101.6,-4,33.2978625520548
663460,443558,out,96.6,39,18.5243337418473
543294,570560,out,82.3,3,21.9500467579588
664285,650402,out,66.2,-49,19.7361025360442
544727,435062,b1,98.4,-14,1.9854233163517
623451,541650,b2,98.9,19,13.9741337582888
489119,516416,out,78.9,11,36.0153299206178
527048,502054,b1,83,20,10.9415002667403
667376,444876,b1,97.1,5,-34.1713708345981
543037,666971,out,75.8,-21,-2.41771911513185
622072,405395,out,85,-38,3.56124689625826
664208,669256,out,95.3,22,-5.24263691277685
519242,446386,b1,79.1,12,-3.8180340219007
641627,502481,out,91.3,24,-6.46301739704582
543272,607732,b1,90.5,16,31.5878127340652
582494,460086,out,60.2,3,-36.6045984576042
542881,491676,out,58.3,6,-25.9624812736124
668676,641531,b1,81,18,9.69369842242403
643377,608070,out,95,-17,28.2690529617278
596133,592866,out,96.6,-10,29.0384808634989
594577,547989,out,109.3,-4,-24.4054655705773
527048,542340,out,73.5,-46,-41.309628672816
592351,576397,out,68.4,-13,-19.0372475774382
621381,457763,out,93.4,24,15.691260743189
448855,502188,out,84.8,50,-16.817098447122
605488,621020,out,79.7,-20,-28.959053891623
500779,592273,b4,105.2,29,-22.3821225449609
605288,572761,out,97.6,25,4.28357785141137
500779,608336,out,101,49,-35.7756081073025
624133,405395,b1,105.3,7,18.5331139687543
457918,608336,out,77.2,66,-63.2192120597795
605138,665120,out,73.6,44,-20.1741606444094
543022,444482,b1,94,12,-24.4251201345676
663556,641487,b1,94.6,11,-18.5638648587915
664192,457759,out,87.7,40,10.6709178913581
491624,608700,out,99.8,-7,-13.0243963004164
605164,521692,b4,107.4,20,3.25544511698538
457918,641531,out,94.2,36,45.9712226414272
594798,425877,out,102.8,-2,-41.486770766426
448167,621043,out,101,46,-31.6115877565007
572308,501896,out,87.8,12,-21.505920721307
600526,452655,b2,83,32,43.3583312019503
621242,547989,out,98.1,-9,24.3384563139547
592314,614177,out,80,69,-28.36533400337
519322,545338,out,77.9,-28,29.1621618954765
448855,592530,b1,104.5,-8,27.2955815505323
527054,448179,out,82.9,-21,7.66335763999635
571945,571448,b4,100.7,33,-24.5592265695411
605400,542255,b4,100.6,26,44.0548835626508
615698,605346,b2,101.4,23,19.0688337115624
643230,594824,out,91.8,30,-14.9797707982673
552640,572821,b4,97,36,-26.490959071251
543045,645277,out,93.5,49,9.91147686178409
612434,503556,out,61.5,-46,37.773304184157404
475115,543807,out,68.1,2,17.6848533155207
592717,460026,out,95.6,24,25.3901674279377
547943,650391,out,94.4,-22,-44.3648764964808
543606,608577,b2,109.7,14,13.0767241306037
518516,572233,b1,83.3,15,-16.9373502251158
622251,647351,out,103.2,-15,-23.6695775948758
643493,543376,out,104.1,3,-16.045080879805
669456,595885,out,89.5,-7,35.7697463149966
448609,624636,out,63.7,25,27.2675841564702
621107,643265,out,74.2,57,32.5239135641729
518617,664058,out,85.2,4,-5.36849253673753
282332,460086,out,82.9,-21,41.9190641134267
596271,543257,out,89.9,-20,21.3181168922839
455009,543685,out,66.9,-11,40.7249712420192
643338,647304,out,68.5,80,36.1870983622556
656546,624424,out,79.3,12,-0.0177112141230644
657031,596146,out,95.7,28,3.26334767790845
527048,430605,b1,99.3,9,24.5393869284161
542882,514888,b4,106,22,-24.0216429855971
502706,456715,b1,80.3,16,34.1773966397034
605397,664774,b1,79.2,18,-17.0189292701089
660761,595777,out,83.1,23,1.56342300399326
641154,452678,b2,101.7,41,30.9881998406943
592662,475582,out,107.4,1,-26.8619178444027
608652,642082,out,84.2,-20,12.0613094570445
453562,491676,b1,67,21,-4.8390532365704
643256,605498,out,78.9,-38,4.86266477470077
542882,457705,out,92.6,10,-6.77120126984398
621244,609275,b2,107.6,19,0.39984090309442
656685,545358,out,91.9,37,6.00674521765366
543208,592206,out,92.9,-1,-40.1679673102464
450203,591971,out,98.5,-5,34.3497854254505
518452,444843,out,67.9,2,46.1795867956789
622608,605113,out,95.6,10,-42.1176875249019
518813,640457,b4,102.1,33,25.9988900159718
444857,592178,b4,110,42,-47.2459845561029
548357,607387,out,60.4,-1,-25.8425116764289
599683,570256,b1,105.2,2,-0.0305713334330447
614179,595909,out,93.6,39,-41.9709511251622
593974,605486,out,79.1,-49,13.4226656381107
606131,666971,b1,108,7,-31.7511566458834
622694,425877,out,65,69,-1.57542802206848
501381,521692,out,80,69,43.4916306974974
608371,602922,out,40.3,-72,-14.9406554527291
282332,502143,out,74.2,26,-31.4842835280997
656798,608597,out,81.7,34,-26.720468910011
502239,451192,b2,80.7,18,46.8778774472854
488748,472528,out,95.8,69,26.3009001507614
543037,571980,out,84.3,55,-47.4234252072253
623149,665487,b2,106.7,20,-45.1954248426449
501925,502273,out,89.3,44,-39.3614319233756
621593,467793,b2,101.6,26,15.2807801605473
453172,502054,out,80.7,-11,-49.9828176221583
571901,506702,out,90.1,0,-47.2288140856508
453178,592696,b1,95.3,8,0.763318793810006
503285,516416,out,92.5,9,12.003543040083
668676,660162,out,105.8,9,26.3380400521608
594835,446263,out,99.4,-9,39.6325056791103
542947,434670,out,85.5,-26,-24.6067546444539
592836,459964,out,92.5,38,-21.521376115596
656849,628338,b1,98.6,11,17.2471632443811
641838,518934,out,86.9,43,9.6715540166026
594835,593934,out,79.7,1,-8.95616671455097
518397,608336,b4,110.7,28,-21.8036990737355
571676,641933,b4,107.4,30,-15.2598166413764
641778,519203,out,98.5,58,18.2135765681102
650644,519317,out,85.7,27,37.1384621519235
456068,434670,b1,58,6,30.1932357706042
606930,575929,out,105.2,33,-2.72285641842193
547943,543699,out,94.4,33,1.81598385320073
407845,453568,out,92.8,24,31.3780097383693
571946,642165,out,62.4,-22,22.7569792532406
670970,543063,out,79,-18,-7.51317725990412
605541,600474,out,71.4,15,24.3497125367437
458006,543807,out,97.8,16,30.8303058257272
622072,666158,b1,94.5,-9,8.63158433603754
605194,543068,b1,74.4,16,3.683214591418
462136,592518,b1,69.1,31,-32.8479535930041
592426,605486,out,97.2,-23,-12.1805093884928
592791,656775,b4,105.1,25,29.7929082866903
572070,641531,out,80.9,44,-47.3878926675854
571760,572122,out,92.4,35,15.5696767213888
434622,621439,out,95.9,6,-44.2851504756179
643327,592669,out,89,54,15.6347941959455
592351,594838,out,100.6,-8,12.9625063266552
608717,592626,out,94.9,54,14.3377228291366
605242,591720,out,63.7,-1,3.83401921621994
664141,643446,out,61.5,26,1.64152366352679
643327,607208,out,77.2,-16,-9.11908295896275
475243,573135,b1,77.9,18,40.7276484046154
593334,663624,out,95.3,35,-12.8330051865969
450203,596105,out,76.5,27,17.358698432778
462136,491696,b1,94.4,-6,44.5410928769608
641729,621043,out,64.1,33,12.6947891228723
605388,541645,out,65.1,-26,-4.35168204430854
642231,660271,b1,88.3,16,20.0110472430387
664028,519346,b4,105.1,36,14.6538598931272
647336,453943,out,82.7,42,40.596686940676
572021,457759,out,64.4,-25,-35.0735265402651
656794,571448,out,97.7,39,-2.92889436736661
605388,622441,b1,75.9,23,-4.19877074448641
502043,519390,out,82.9,-21,42.111378450157
606625,542255,b2,70.8,4,-41.5753832081275
547888,435079,out,74.5,-42,-37.201402796266
594835,434778,out,102,-6,23.1267259942604
467008,570799,out,102.2,-7,14.802169410362
607188,608384,b1,99.3,10,42.0837500024752
453562,543939,out,82,36,-21.8303371936117
608331,607208,b1,88.1,17,-12.445801450516
502190,596059,b2,101.7,20,20.4303530455096
621244,592530,b4,106.6,27,19.664392165012
456034,621035,out,53.8,-13,-47.363246641039
543045,543760,out,65.7,-30,24.7207668883831
572070,545341,b4,109.8,22,-2.3160135408847
669456,666185,out,88.2,22,-3.8982856423555
657117,542255,out,85.8,4,33.5560970560777
475479,640457,out,99.7,21,-3.49530511003203
489334,668942,out,83.8,6,23.6042502085799
506433,456715,out,95.5,-28,-12.9206171482184
641755,663647,out,90.1,-21,-38.3742590274184
623167,669256,b1,90.8,2,-45.8833685467936
640455,643418,out,103.1,-7,44.6564825601697
641540,606992,out,70.7,-61,-2.59576447499318
677960,621550,b4,103.2,34,-28.4469497570601
543272,553882,b1,78.1,24,43.5387101051295
543022,435062,out,89.5,8,25.2033283892744
607219,572821,out,80,69,71.1883743214946
640444,527038,out,93.1,23,-15.8090446498498
607625,547180,out,80.9,38,-42.5752649301485
622608,643396,b1,88.7,1,22.3468264249555
434538,598265,out,108.9,16,23.2783752353314
608379,571697,b1,95.1,8,13.3634344534108
645261,518692,b2,97.9,8,41.1950571060704
656686,646240,out,109.6,-1,-37.4356036660758
434378,605141,out,67.9,77,68.614708933537
607200,547180,b1,112,-4,5.30264766571396
542882,592530,b4,107.7,24,15.1819272599737
518876,547179,out,97.9,25,20.4092299267204
675921,444876,out,58.6,-5,24.6373983315786
544836,543281,out,85.2,60,55.5242654526809
657031,621020,out,96.3,3,-42.493969555678
630023,598265,out,101.1,-15,14.0289573275504
593958,593871,out,91.4,-14,2.31480048579874
542947,608369,out,99.4,17,-23.3129505253909
641778,664761,b1,73.8,20,3.98079491256447
656954,543294,out,80,69,-29.1233738134148
504379,453923,b2,88.2,22,-44.8020409777176
489119,643524,out,77.2,67,4.91693220838535
605513,650391,b4,102.2,27,-8.88796001937994
502042,593871,out,90.7,32,-14.7786836832733
456501,430947,b2,73.8,37,44.4134243381099
612672,572122,out,94.8,6,-7.66996803820144
668687,665750,b4,99.7,29,26.2123045680296
456501,571448,out,80.6,3,-48.6632287646621
461829,457706,b1,79.4,23,-33.9205093780964
594902,457763,b2,105.3,18,-8.00696444806807
656302,656305,b4,104.7,35,-21.6472770574249
592791,643376,out,100.6,35,-20.8490588048237
542289,455976,out,99,16,-12.6234076723328
668678,608369,b2,74.6,-1,-40.6629086247573
572020,608577,out,79.5,-3,-26.5160445349976
527054,543699,out,76.9,-16,-30.504350046959
625643,467793,out,92.3,61,-18.4252998200639
596001,598265,out,85.8,35,14.2913250336672
670036,592669,out,92.9,36,-4.82283324218667
571760,572122,out,86.7,-27,40.7651586309259
545333,594011,out,69.9,42,-32.781577767245
547001,542340,out,94.7,53,-25.5347488104299
593576,607208,out,68.2,-20,26.2874238913258
592135,592696,b1,104.9,10,-0.623885826058061
608379,460075,b1,96.5,-13,-33.3996665590569
425794,665742,out,102.2,-10,-18.1030155097459
621385,593160,out,84.1,30,-29.9423601462572
519443,429665,out,90.5,47,29.7401870378472
664141,592885,b4,112,31,24.4791060071597
548389,542963,out,72,9,8.15938514557767
621112,650489,b2,83.8,14,46.0052399980176
